0,0,19,22,27,91,84,68,4,18,29,92,78,31,42,65,52,60,48,98,66,80,67,32,61,17,89,33,56,21,94,20,86,30,0,0,0,0,0,0,0,0,0
0,0,87,31,75,49,89,94,21,57,86,76,88,81,39,82,13,16,91,46,55,36,43,48,78,56,63,29,23,38,45,26,61,0,0,0,0,0,0,0,0,0,0
0,0,2,56,11,86,84,70,49,78,32,85,17,29,98,83,97,26,81,39,43,42,95,89,28,87,72,37,25,54,38,20,69,0,0,0,0,0,0,0,0,0,0
0,0,8,35,54,100,94,85,6,68,31,30,75,55,71,15,10,26,70,25,97,58,66,76,43,32,41,72,20,89,59,44,13,61,91,0,0,0,0,0,0,0,0
0,0,88,22,63,73,43,19,94,82,98,50,28,71,1,78,38,17,27,33,72,3,6,58,68,37,14,91,64,30,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,30,41,33,70,90,62,39,48,58,60,47,65,96,49,63,54,5,35,83,75,15,43,42,16,84,50,73,34,25,78,64,74,38,99,0,0,0,0,0,0,0
0,0,88,60,11,94,2,83,92,45,22,27,10,100,47,5,82,67,20,63,35,86,49,36,7,15,3,42,44,76,43,50,74,0,0,0,0,0,0,0,0,0,0
0,0,47,76,38,23,67,61,29,81,63,37,95,68,6,14,53,55,17,64,13,21,22,91,59,75,86,43,78,85,93,94,1,100,45,51,0,0,0,0,0,0,0
0,0,40,78,31,58,2,46,9,42,32,20,49,26,96,56,38,73,75,54,47,91,59,28,50,35,14,77,51,62,93,16,18,12,64,76,0,0,0,0,0,0,0
0,0,50,81,97,23,25,79,64,5,30,11,16,56,74,36,100,43,2,46,75,67,54,76,52,26,93,51,69,92,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,62,6,89,15,84,95,5,45,92,59,67,31,37,3,79,36,65,86,88,68,91,40,8,48,74,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,92,27,13,17,73,59,14,42,11,90,98,68,54,24,40,77,89,60,86,1,28,25,78,23,72,75,7,87,70,50,45,96,76,16,0,0,0,0,0,0,0
0,0,27,33,30,87,66,6,88,42,3,50,62,90,60,12,41,4,92,75,21,28,31,35,13,2,76,85,29,59,51,58,79,26,36,0,0,0,0,0,0,0,0
0,0,61,5,33,36,71,88,95,51,66,42,92,47,75,6,80,94,27,18,49,54,76,52,68,87,7,57,100,77,28,12,15,0,0,0,0,0,0,0,0,0,0
0,0,43,13,46,32,6,24,10,57,52,54,33,42,29,3,11,70,93,20,99,95,100,22,65,40,66,12,79,69,51,88,90,82,91,97,0,0,0,0,0,0,0
0,0,9,23,8,96,24,85,46,64,50,53,93,32,65,62,58,60,56,17,12,90,68,100,33,80,69,10,39,75,73,0,0,0,0,0,0,0,0,0,0,0,0
0,0,91,31,90,37,32,85,27,17,61,68,81,65,86,23,12,52,3,67,89,11,76,30,78,74,34,19,44,63,7,58,51,57,0,0,0,0,0,0,0,0,0
0,0,72,18,39,54,64,76,7,61,63,66,68,59,23,78,83,99,17,82,74,98,11,58,47,14,70,15,40,3,29,20,53,26,67,35,0,0,0,0,0,0,0
0,0,32,88,3,93,28,40,76,22,26,87,11,84,74,57,17,81,27,99,4,54,82,97,35,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,31,28,62,15,87,96,67,72,50,36,51,75,74,57,35,3,71,70,58,56,42,6,88,12,100,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,54,21,27,88,76,44,2,3,86,6,25,66,34,30,81,48,33,95,93,20,67,50,97,7,52,59,80,53,0,0,0,0,0,0,0,0,0,0,0,0
0,0,76,82,10,85,51,45,62,86,79,93,89,68,74,64,44,24,25,48,7,90,65,94,63,17,88,11,84,29,26,8,4,12,27,9,56,0,0,0,0,0,0
0,0,49,44,92,37,33,74,58,98,24,70,46,75,23,50,10,12,18,20,35,4,26,56,99,42,55,47,38,39,78,8,89,95,32,0,0,0,0,0,0,0,0
0,0,95,36,92,48,28,31,52,16,80,7,45,57,90,12,99,14,98,91,51,59,33,44,24,82,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19,29,90,5,83,17,31,67,52,80,21,11,28,91,78,3,63,27,15,47,72,77,4,41,20,18,100,7,30,45,24,0,0,0,0,0,0,0,0,0,0
0,0,70,24,5,89,63,9,7,37,22,74,38,88,41,57,33,98,50,75,66,29,53,97,95,54,51,68,30,27,96,25,79,80,52,0,0,0,0,0,0,0,0
0,0,93,23,21,43,6,8,60,83,77,98,22,18,27,58,36,84,76,45,92,26,75,14,61,50,51,7,91,59,94,57,79,11,44,0,0,0,0,0,0,0,0
0,0,96,32,12,39,34,11,25,14,52,81,45,8,76,9,31,22,27,84,48,3,41,71,89,66,23,29,68,1,47,20,28,7,13,0,0,0,0,0,0,0,0
0,0,55,77,45,4,46,25,99,15,78,80,98,5,27,19,85,94,67,70,6,7,2,63,64,20,38,52,72,100,26,23,75,69,43,22,3,0,0,0,0,0,0
0,0,39,76,12,14,3,32,56,6,26,53,93,83,13,61,65,77,23,2,52,92,25,48,80,7,69,68,29,38,82,21,24,0,0,0,0,0,0,0,0,0,0
0,0,58,72,73,15,50,38,53,48,64,78,32,85,3,59,8,98,60,49,28,66,52,61,56,96,51,97,83,9,81,5,87,19,62,7,0,0,0,0,0,0,0
0,0,29,7,43,65,58,13,15,50,4,8,16,37,18,72,63,90,91,87,64,55,44,27,46,70,22,5,24,32,66,20,30,39,80,0,0,0,0,0,0,0,0
0,0,92,100,87,5,30,27,83,29,24,61,50,65,35,41,95,79,3,66,17,84,62,39,89,46,69,34,88,90,70,16,38,33,91,59,9,96,0,0,0,0,0
0,0,86,42,13,58,48,28,88,4,80,20,19,22,2,32,79,29,33,72,94,90,63,69,17,15,73,18,96,61,12,95,8,34,0,0,0,0,0,0,0,0,0
0,0,81,59,73,34,53,91,76,88,71,21,70,74,68,87,63,61,55,28,25,41,84,40,58,17,32,77,11,65,79,0,0,0,0,0,0,0,0,0,0,0,0
0,0,93,82,90,17,14,84,71,31,24,94,81,35,64,61,8,41,12,86,1,66,33,28,76,62,37,98,89,97,19,0,0,0,0,0,0,0,0,0,0,0,0
0,0,13,69,7,57,40,49,23,27,28,20,51,30,82,79,70,43,63,61,87,55,41,58,50,24,90,8,45,84,35,33,47,93,0,0,0,0,0,0,0,0,0
0,0,60,41,98,30,13,55,15,69,75,76,26,72,65,52,10,94,48,68,35,36,19,37,79,77,99,58,80,47,11,6,22,51,84,40,4,23,0,0,0,0,0
0,0,97,78,19,95,98,56,37,30,68,69,88,90,27,65,43,48,86,12,17,45,55,96,3,8,9,87,72,51,79,34,75,84,24,14,0,0,0,0,0,0,0
0,0,62,10,39,41,56,67,38,53,42,75,64,77,50,5,69,12,49,88,70,82,73,66,29,46,37,43,13,76,65,17,31,30,86,0,0,0,0,0,0,0,0
0,0,71,90,94,22,82,6,93,35,54,33,5,99,18,50,78,86,40,42,64,45,65,97,10,81,73,30,24,25,20,72,0,0,0,0,0,0,0,0,0,0,0
0,0,26,13,28,20,81,18,32,10,93,88,78,77,50,84,44,91,49,67,75,31,33,68,40,64,79,48,14,46,51,27,53,55,0,0,0,0,0,0,0,0,0
0,0,4,24,90,68,80,19,95,51,52,5,72,60,50,48,66,11,49,6,58,81,38,20,14,100,42,53,99,85,45,54,3,39,93,16,35,8,0,0,0,0,0
0,0,1,93,57,64,29,51,36,62,44,72,98,15,71,9,35,46,90,20,16,14,18,66,70,21,68,27,31,32,67,0,0,0,0,0,0,0,0,0,0,0,0
0,0,86,12,95,9,3,99,53,2,93,58,43,73,87,1,18,6,98,55,97,29,82,46,26,20,62,61,51,25,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,80,28,27,4,62,12,21,51,26,36,3,60,50,2,100,98,19,48,87,44,39,53,43,65,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,78,55,69,7,91,81,97,42,68,28,49,6,39,71,75,50,4,94,93,38,53,24,45,30,72,80,43,11,20,41,51,5,62,56,8,66,0,0,0,0,0
0,0,65,19,15,63,43,70,8,80,62,55,52,34,48,24,38,25,83,53,41,88,49,75,96,2,78,26,69,89,81,94,20,74,90,0,0,0,0,0,0,0,0
0,0,37,34,33,69,92,82,24,23,14,58,49,46,20,66,31,30,29,27,32,42,96,88,38,39,71,86,36,83,95,1,0,0,0,0,0,0,0,0,0,0,0
0,0,65,25,9,89,17,42,88,21,76,73,19,2,30,26,57,1,68,67,79,60,13,84,16,97,41,52,50,34,51,36,75,0,0,0,0,0,0,0,0,0,0
0,0,45,98,75,94,72,87,30,36,3,93,88,63,8,68,11,41,7,42,34,10,96,9,70,86,38,91,80,39,73,51,28,31,1,6,37,17,79,0,0,0,0
0,0,85,48,5,57,54,28,88,17,22,76,29,56,4,95,93,78,72,45,87,24,68,9,64,1,13,16,89,46,96,30,0,0,0,0,0,0,0,0,0,0,0
0,0,28,79,47,92,87,44,8,26,14,41,86,98,75,60,19,56,34,31,91,42,99,71,9,6,55,74,100,24,46,20,63,39,5,83,0,0,0,0,0,0,0
0,0,70,80,7,19,12,60,30,11,34,35,54,37,46,55,83,43,90,82,4,100,67,99,52,8,14,68,25,63,18,66,0,0,0,0,0,0,0,0,0,0,0
0,0,72,55,45,77,78,2,44,14,89,70,38,6,19,54,75,95,62,85,99,41,71,97,59,18,28,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,63,22,26,99,77,92,28,20,71,39,41,72,60,85,83,19,81,15,13,10,70,36,79,33,6,100,96,31,2,56,65,34,98,49,91,58,16,0,0,0,0
0,0,99,64,15,78,82,93,6,59,25,65,92,43,61,71,54,2,3,97,50,91,30,58,26,5,34,81,46,67,49,57,29,73,0,0,0,0,0,0,0,0,0
0,0,3,74,48,18,17,80,26,43,87,33,81,72,49,92,68,61,37,71,52,45,62,59,13,8,14,84,42,9,78,83,76,40,36,21,22,0,0,0,0,0,0
0,0,12,22,24,16,35,32,58,25,3,79,75,33,86,11,6,62,59,99,10,72,21,61,53,39,18,82,66,67,9,88,90,95,83,5,0,0,0,0,0,0,0
0,0,12,52,87,42,32,79,95,68,40,81,53,93,63,98,17,66,69,35,48,76,72,85,13,51,78,29,45,80,43,82,0,0,0,0,0,0,0,0,0,0,0
0,0,15,14,44,51,50,41,34,92,53,5,96,47,68,55,29,33,23,71,64,3,30,70,10,91,69,25,54,26,65,52,39,79,77,0,0,0,0,0,0,0,0
0,0,46,17,35,86,63,47,74,29,28,78,91,53,34,1,77,12,4,97,30,14,56,70,68,100,64,69,21,96,39,81,88,72,51,73,0,0,0,0,0,0,0
0,0,11,46,100,49,53,47,32,86,31,84,83,43,24,62,27,38,91,35,14,34,33,92,16,79,67,94,10,9,44,72,82,93,21,19,55,0,0,0,0,0,0
0,0,98,88,18,10,24,37,34,7,38,64,31,46,23,100,87,42,30,43,29,82,35,32,57,54,5,71,39,69,72,99,75,0,0,0,0,0,0,0,0,0,0
0,0,25,9,19,11,14,78,91,98,6,12,62,36,76,28,41,38,64,30,92,2,15,29,56,69,3,97,43,63,46,5,99,0,0,0,0,0,0,0,0,0,0
0,0,18,87,2,76,28,27,56,24,75,22,37,29,26,61,95,3,23,79,6,94,40,98,16,57,89,30,99,91,21,32,72,10,20,4,0,0,0,0,0,0,0
0,0,45,82,36,25,46,96,87,35,94,55,60,27,43,32,92,95,19,52,72,20,44,53,10,12,100,69,3,73,2,17,0,0,0,0,0,0,0,0,0,0,0
0,0,91,64,75,99,69,85,56,94,15,74,6,51,65,66,9,26,2,34,39,13,25,90,35,62,53,27,30,22,84,21,80,68,93,78,31,60,81,17,0,0,0
0,0,99,71,1,61,11,14,84,91,67,44,26,58,53,65,92,60,41,38,34,7,52,22,13,10,68,94,89,46,57,37,50,86,51,5,55,43,23,24,0,0,0
0,0,50,80,67,70,66,98,52,68,28,37,15,35,32,7,33,84,10,29,44,43,94,38,72,95,79,69,61,58,96,3,65,20,18,46,0,0,0,0,0,0,0
0,0,49,52,10,91,32,20,53,5,78,97,72,22,11,83,62,94,51,18,77,70,23,41,66,55,14,9,58,88,21,99,63,89,34,39,12,0,0,0,0,0,0
0,0,6,81,70,82,71,18,30,58,95,69,88,56,25,17,38,78,61,28,11,36,92,20,31,19,50,41,29,89,27,91,86,26,57,0,0,0,0,0,0,0,0
0,0,91,43,13,59,29,92,56,35,83,75,7,64,50,5,58,14,89,17,41,27,71,73,18,55,69,88,6,72,15,80,0,0,0,0,0,0,0,0,0,0,0
0,0,51,21,42,58,99,61,4,49,55,73,2,29,33,94,22,20,100,31,23,92,80,48,35,16,67,50,26,47,82,59,9,60,86,95,0,0,0,0,0,0,0
0,0,87,25,35,67,15,32,99,97,3,47,45,95,13,77,18,86,9,38,50,12,83,19,73,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,66,68,74,100,58,8,79,55,16,39,71,46,63,88,76,57,26,17,99,32,59,95,18,44,81,24,6,60,14,40,1,0,0,0,0,0,0,0,0,0,0
0,0,84,61,17,28,41,2,72,82,42,74,83,78,64,5,91,26,55,53,30,58,15,34,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,31,35,69,60,39,57,9,11,41,95,44,23,72,93,88,2,91,10,68,15,59,64,96,37,33,52,97,78,48,66,1,65,8,0,0,0,0,0,0,0,0
0,0,50,11,30,75,55,95,53,59,93,24,15,37,44,85,79,9,6,33,97,2,5,92,12,17,60,20,26,35,45,0,0,0,0,0,0,0,0,0,0,0,0
0,0,12,91,76,39,86,67,56,75,46,17,24,29,50,4,79,90,78,88,68,96,47,82,28,40,22,93,10,32,57,83,8,16,95,0,0,0,0,0,0,0,0
0,0,83,68,5,2,57,43,62,27,11,92,41,98,93,24,22,74,12,46,84,89,64,40,72,44,15,80,33,8,48,39,25,78,0,0,0,0,0,0,0,0,0
0,0,86,21,18,42,39,81,91,37,69,52,73,78,2,46,98,29,90,10,68,50,64,85,75,92,7,30,36,96,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,93,11,24,69,50,31,14,23,84,76,49,79,5,29,95,42,92,88,78,16,21,47,61,73,1,53,28,97,26,59,51,81,45,67,0,0,0,0,0,0,0
0,0,24,14,89,90,11,67,100,96,41,33,49,93,78,20,57,52,65,31,88,68,53,1,61,75,8,12,74,36,98,7,30,72,94,16,46,0,0,0,0,0,0
0,0,2,6,40,11,39,96,49,27,66,29,64,97,43,71,54,75,16,65,5,88,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,83,95,78,91,39,8,33,51,31,64,4,42,16,5,81,84,48,76,9,41,23,43,18,20,49,6,60,75,25,88,27,28,19,92,55,63,71,70,0,0,0
0,0,40,42,60,5,11,13,48,69,28,55,3,70,89,59,63,71,45,96,97,88,83,65,18,1,77,37,7,58,72,67,66,19,0,0,0,0,0,0,0,0,0
0,0,60,15,31,9,97,30,82,43,26,41,44,86,55,81,61,63,78,74,37,13,91,57,58,16,24,20,28,7,84,22,93,32,79,68,0,0,0,0,0,0,0
0,0,77,97,25,13,7,65,48,94,33,10,52,72,81,8,62,66,42,27,9,1,44,95,96,89,83,88,99,43,15,11,56,70,78,86,93,46,0,0,0,0,0
0,0,65,30,95,75,88,54,53,1,69,24,23,89,87,11,49,67,84,38,97,59,26,98,32,61,48,79,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,94,70,5,37,99,61,3,66,26,14,54,22,79,20,43,10,28,6,34,59,21,31,73,95,42,84,60,49,56,23,7,0,0,0,0,0,0,0,0,0,0
0,0,100,73,52,39,76,90,92,3,59,70,97,75,48,17,30,93,78,64,42,91,50,74,46,84,83,87,38,54,24,72,0,0,0,0,0,0,0,0,0,0,0
0,0,95,73,80,14,30,74,36,21,97,49,61,1,52,79,8,65,72,71,69,53,9,23,66,46,37,41,93,83,88,27,59,0,0,0,0,0,0,0,0,0,0
0,0,70,89,50,73,46,3,40,23,21,12,91,36,62,20,98,29,37,14,68,80,75,63,90,47,16,65,17,84,94,95,85,0,0,0,0,0,0,0,0,0,0
0,0,99,11,96,18,98,70,100,40,58,19,34,73,53,1,93,77,10,79,28,25,7,57,3,87,76,9,59,50,43,47,4,60,71,48,85,69,63,0,0,0,0
